id	document	label
7671191	퇴보.	0
7891141	0점을원한다	0
1445978	떨굽세	0
830912	장난하냐	0
8012314	goodgood	1
8726586	이거나올때진짜재밌었는데ㅋㅋ	1
7113470	참...	0
7329731	좋다	1
6225911	간지b	1
6403486	재미없다....	0
5459423	재밋어요~~~	1
8566007	아너무너무노무노무재밋노	1
7525916	3.0	0
7680204	채고야	1
1883062	0점영화	0
6976905	zzzzzzzzzzzzzzz	0
4615911	린다린다린다린다린다린다	1
3554746	소설을볼때도짜증났고조카의만화책을볼때도짜증났고영화를보면서도짜증났다	0
4316023	붕붕붕~꼬마자동차가나간다~어렸을때정말재밌게봤던추억속만화!	1
358304	괜찮아요~^^	1
7779489	좋네요....	1
4528140	..................	0
7454801	왓더....절때보지마요시간아까움ㅡㅡ	0
6237597	OOO	0
7633402	<봄에>최림	1
6600576	ㅜ.ㅜ난5등..	1
7478944	바보들의행진...	0
5468937	소소한재미ㅜㅋ여탯껏삶을다시돌아보게하는영화ㅜ	1
2743566	bad	0
436811	hh	1
1292450	동감임!!!!!!!!!!!!	1
6245230	마지막에ㅋㅋ이건뭐태극권인가?ㅋㅋㅋ	0
4383711	명작좀비영화	1
6796398	재미없음!!	0
5897196	삼류영화였구나..	0
5506631	너무재미있엇음	1
6915518	재밌던데..배우들연기력최고	1
6871377	싫어용	0
3229808	감동	1
7662545	괜찮음!!!	1
8392737	어쩜중국은영화로도짝퉁을만들지?	0
3505446	와짱	1
5316907	재밋슴^^	1
9939711	감동적이고한마니로재미있어요	1
9522903	잘모르겠네...왜만들었나	0
6433302	잼있음	1
129589	g	1
2066838	Bad	0
9888455	진짜재밌었다책으로보는거와는다른재미	1
7511347	쓰레기	0
10023549	사실뭐그냥그랫지뭐시간죽이기로	0
5659246	아직안봣는데재미잇어요	1
3513408	재밌다	1
4705546	잼잇는데?	1
374716	별로인	0
9979791	돈주고보면..안돼요!	0
1445957	잔잔했다....	1
5398579	난이거볼려고초딩때살던곳까지내려가서비디오주인아줌마께사정사정해서돈내고샀음ㅋㅋ	1
7304251	.	0
8715792	1개드림1개드림1개드림1개드림1개드림1개드림1개드림1개드림1개드림1개드림1개드림1개드림	0
7538096	아ㅡㅡ연기넘잘해요	1
4434434	뭘말하고싶은거냐?	0
9762674	!토!토!로!짱!!	1
7102422	조카랑봤눈데잼써요~~	1
10202442	노잼노잼노잼노잼노잼	0
7036155	...	1
7218906	ㅋ	1
7271559	엉성함	0
7025930	우울하다ㅠㅠ	1
9182143	아이들과봤는데..볼만해요	1
7656024	쩌네	1
7164422	재밋네요	1
6588504	이런것도찍었니?의지의차이^^	0
2767469	안타깝다...	0
4737940	좋네..	1
6730025	잼네	1
5407557	너무재미있어요	1
1661883	good	1
5233449	재밌어요.	1
828596	최고다~	1
4321484	짱	1
1294679	평점너무높네..내용이유치해..나오는사람다또라이	0
5329781	독립영화라니...참는다...	0
6072870	...하균앓이	1
9193483	킥ㅋㅋ킼키키ㅋ키킥ㅋ키	0
7138520	재밌음	1
2759189	별루다	0
7350832	굿!!	1
9236253	선민이안녕선민이안녕	0
9585632	연설허네....가라이..	1
7089135	ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ	1
6110786	지겨웠다.	0
7570473	왜봄?	0
7233247	재밋음ㅋㅋ	1
3185454	즈질이야~^^	0
8032329	가나다라마바사아자차카타파하	1
7353130	평점1번더	1
5722091	재밌게봤어요~	1
2134828	good	0
5400962	잼씀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
5411917	가슴아프다	1
9939938	Nothing...Everything...	1
5811209	재미가없네요...	0
632206	성장드라마	1
1988729	하암...졸려.	0
7759187	1빠라서	0
578975	최고	1
5329967	십라	0
6237270	재밌어요!!	1
340068	멋잇따	1
2087999	지루	0
5047974	..	1
7304960	19rma	1
7284441	짱	1
897451	잼없다	0
2372462	지쳤음.뭐야뭐야뭐야뭐야~~~잉!!!	0
7115872	좋아요	1
7113481	연기너무잘하고요~정말재밌어요!!	1
261363	재미있다!	1
7012621	재밌다	1
8821629	ggggddhdhghsghfdhfh	1
3772149	볼수록재미있는데...??	1
7426697	풍경좋다~~~	1
6208808	최고	1
6137903	마지막이너무허술했음	0
9476441	역쉬무도다무도~!!무도만이할수있는정면돌파!!위기도기회로바꿀수있는무한~도전	1
9502628	완전짱..세계여행을안가도세계에대해많이배울수있어참좋습니다~^♡^	1
8875871	紐⑦넗濡쒕씪異⑹쟾濡	0
4943351	망햇어요	0
10179103	흥미진진해요....	1
7353035	봉묨ㅂ모몽모뭄ㅇㄷ	1
2768585	넘슬프다ㅠ.ㅠ	1
5976573	굿....	1
7421860	좋았어요.	1
3706558	킬링타임용	0
22038	재미있게보려고함	1
9036513	편안하십니까....	1
3541391	좋은듯..	1
3260278	good	1
5587	별로다...솔직히.....	0
8590601	인피니트짱짱짱~~~	1
9440356	펑점을2로맞춥시다아	0
7251332	재밌음	1
7467552	쓰레기에요	0
4799481	창민노래완전좋아요	1
3577245	굿~	1
2103518	bad	0
2066812	Bad	0
9914475	다시보니까웃기고재밌는데^	1
1095701	마이클커티스당신영화는어떻게든아름답소	1
9389156	감우성짱....굿.	1
7233327	보지마	0
8512425	ㅠㅠㅠㅠ안보ㅠㅠㅠㅠ	0
8881718	ㅋㅋㅋㅋ다시봐도잼씀	1
1651252	뭐냐	0
3965199	너무재미있고,감동스러워요..	1
6325037	애들꺼	0
3570809	별로다	0
1384830	한채영너무이쁘다	1
8824457	생각하고싶지도않다...	0
6051309	이게대채왜개봉됐을까.	0
7459505	MBC드라마스페셜用	0
7285697	말이필요없이대박ㅋㅋㅋ난강형사님도좋지만배형사님고좋아♥♥	1
5059341	ㅎㅎ	1
7319267	지루해....	0
7218476	이건뭐지..............................................	0
4243871	showbiz	1
3843289	영화즐함	0
9928562	쩐다멋잇다잼잇다오효ㅗㅓㅇㄴ	1
636784	로리타랑비교할수조차없는졸작	0
7110136	재미없구만	0
121991	재미읍다	0
6515716	완전재미	1
7327420	장예모감독	1
4691267	원주율	0
9765278	....,,,,;;	0
81044	大作	1
4866130	평점올리긬ㅋㅋㅋㅋㅋㅋㅋㅋ	1
7871614	ㅇ	0
8365714	병맛개병맛진심개병맛	0
2601112	별로	0
9524316	161분동안지루하지않고재미있었다	1
10184848	좋았습니다아^^좋아요	1
7084601	ㅡㅡ;;정말뭐지??라는생각이들게된영화네요	0
6920097	잼슴ㅋㅋㅋ	1
478146	최고였는데..	1
7079424	백번넘게본듯..........	1
1388097	너혹시마틸다??	1
9402406	재밌어요♥♥민혁오빠♥♥	1
6400471	조정화작가는극을참잼없게만드는재주가있는듯전작을보면알수있음김선아때매억지로봄!	0
2023573	기대안하고본영화지만,섹스앤시티만큼사랑에사실적인모습들	1
3525840	솔직히蟲師(むしし)원작은상당히신비롭고주인공특유에정들이살아있는데별루편현을....	0
788114	멋지다	1
7427032	OO네	0
5199846	굳굳!!!!!!!!!!!!!!!	1
5259006	재미있다.	1
7300695	bbbb굿	1
172527	잼있어요	1
5226943	정말이지애들장난같은작위적스토리는비틀즈에대한오마쥬가아닌능멸이란생각이들정도	0
4161858	뭐야이게	0
9661438	맥베스맥베스맥베스맥베스	0
7117409	너무억지구성같애요.....	0
710589	멋져멋져..........	1
7430684	재미없어	0
1471532	어쩜이렇게재미없을수가조연만빵빵하네	0
6932791	OOOO영화	0
2408330	굳	1
9750624	2번본영화!!!!//	1
27199	good	1
7299315	진짜대한민국힐링영화의표본이될듯..그냥보고잇어도기분이좋아진다ㅎㅎ	1
2086884	볼만	0
3843874	그만하시오.	0
679907	반담>시걸	0
6142464	정화찡	1
7090095	...........	0
9831287	아....아....아....	0
6579507	재미있음	1
6829507	재미있어요	1
9986555	초심을생각해라쓰레기음식뭐냐	0
10246570	이상한영화신고안하고아무리영화라도그렇지볼때ㅈㄴ답답	0
632936	헉...ㅠㅜ영화가뭐이래..ㅠㅠ	0
3877039	좋아요.	1
9853561	노잼핵노잼완전핵노잼	0
5363121	그다지...	0
4299828	병맛영화	0
1914502	오만석이좋았음^^연기도잘하공~	1
9795274	쓰레기같은영화입니닼	0
10276073	굿굿굿굿굯굿굿굿귯귯	1
7194203	......머지...	0
1529892	평점..말도안돼-_-	0
9952111	연기짱.내용짱.보고난후아직도생각나는영화	1
10110960	...,....,...	1
7679164	별로	0
6829649	힘내기	1
5742070	많은일들이반복돼면서또어떤차이를가지는이인생이라는게뭔지는끝내알수없겠지만제손으	0
201205	재밌어요!!	0
7207415	OOO기	0
10066596	잘알고있는노래를사용했으면좋았을껄...하는아쉬움이있네요	0
3602894	쩔게재밋음..ㅋㅋ진짜닥내스타일영화..반전도어이없지않고끝마무리가재밋음ㅋㅋ추천	1
8917108	재우듀투ㅐㅈ킌주어ㅓㅗ	1
7472724	최아악	0
7543998	;;;	0
8020830	내가첫번ㅁ째다이힝ㅋ	0
7509771	최민호♥	1
1310947	재밌다!	1
1884175	베리굿	1
6696579	재밌네요...	1
4713921	롤★스	1
2158855	뭐야이게	0
6341534	동구도좋고동구짝도좋고암걸릴려고하던아빠는답답하고아빠친구는의외로의리쩔고	1
3953834	근친상간을하기위해딸을입양딸이나타나면서가정이풍지박산나같음엄마랑산다	0
3991960	괜찮았어요	1
8685421	갓뎀갓뎀갓뎀갓뎀갓뎀갓뎀갓뎀	0
7154587	잼	1
3888345	그냥~~~~~~~~~~~~~~~~~~~~~ㅋㅋㅋ	0
6010422	goooooooooooooood!!	1
4925452	최강최강	1
3329583	잼있다	1
9998527	B.E.A.UTIFUL	1
7780993	???	0
6943474	에효	0
1332445	또보고싶다	1
3604409	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ쩔어........	0
9981609	감동적이었어요....	1
87866	이런영화를.세계에출품하겠다니.창피스러울뿐..	0
7450503	음	0
7270673	ㅗ	0
6558116	감동	1
7752993	잼	1
5606540	3.14	0
7679733	짱좋앜ㅋ	1
4539678	원주율	0
8826093	너오랜만ㅇ야....	1
5967897	잼	1
5456250	감독편집자0점시나리오6점배우8점시나리오도전정신이감독으로인해무너짐감독이뮤턴트	0
7654619	생각보다...영~~~	0
4155692	이거잼나요ㅎ	1
7502958	완전재밌게본영화에여^^저도태권도배우고있는데역OO차기가완전화려하네여^^재밌기두웃기기두하구요태권도발차기가짱^^	1
7444969	막장쓰레기	0
9876428	그냥그랬던영화였음...	0
5150701	선생님이영화를보여줬는데괜찮은영화같았다특히수잔윌커로나온아이참귀여웠었다	1
10215737	꾸르잼잼~~~~10점	1
3599520	안봐도되요.^^	0
9596016	꿀잼이던데왤케평점이낮은거냐	1
9677620	왜평점이하나도없지..자잘한재미가있는데	1
5713621	러ㅗ로로로로로로	0
7225800	올	1
6231338	재밋어요ㅋㅋㅋㅋㅋㅋ	1
7308717	맨션전기나가고깨금이집에서독미랑오진락이창가에서얘기하는거단드라마라면깨금이가못듣고그냥자서서로오해하고그럴껀데이드라마는그런다른드라마에서보는뻔히보이는오해착각이없어서너무좋아요	1
8694327	진짜굿강추드릴만한것	1
5871611	영화니.?	0
6618484	유치하내요,,,	0
9952691	그녕본다그냥보고있다그냥봤다	1
5233404	재밋을거같아요	1
4709428	참재미	1
10272333	1234asd23ds	1
6783056	감수성돋네요	1
7425530	ㅎ	1
8677544	귀엽당귀엽당귀엽당^3^	1
3337927	추억의만화.ㅠ	1
6631528	구질구질	0
8584164	재밋기만하구만요....	1
6228867	안웃겨	0
6319211	cg다시보고싶다	0
4196686	칵~퉤!	0
9335304	다시보기루봤었는뎅..이젠본방사수해용ㅎ넘~재밌고현실적이고요즘사회에서있을법한이야기라서그런가더와닫는것같아요.다음회기다리기가너무힘들어요ㅡㅜ	1
3459985	감정이입실패	0
5155237	걍	0
643865	공짜상영했길래본영화공짜도아깝다본시간이..ㅉㅉ	0
10140332	별로완전별로최악이었음	0
5655480	최고예요~!	1
8409230	하아.,.,.,.,	0
3546826	미스테리	0
7969737	뭐지	0
8898028	그냥단순한괴물영화아니다	1
2564971	아이영화먼데최악이다	0
5840675	이것도볼만함	1
4282637	감동	1
8734290	엠마스톤엠마스톤가좋음	1
5159785	나나동	0
6458399	재미없어요	0
7880089	ㅋㅋㅋ슈볼랔	0
6508173	300제에나옴	1
7153396	재밋어욯ㅎㅎ	1
858568	장난해.	0
5266350	잘봤습니다.	1
7540501	..	1
4072369	재밌는데	1
6668884	투자한시간자체가아깝다불쾌하기만허더	0
4742828	평점이왜이럼	1
3522726	허	0
8026600	재미없다....;;;	0
3012011	이건돈많은중국대학생들이만들었나봐요	0
7041216	쓰레기	0
7641855	재밋어ㅋㅋㅋ	1
8943627	오수민가슴노출하나긍금하네	0
7784037	최고다	1
135627	ㅇㅂㅀ	0
7509451	이럴수가	1
2030791	눈물난다.............................눈아퍼서	0
7615422	.	0
7993523	^^	1
3393680	보여주네	1
3604915	솔직히영화자체는별로.	0
9132857	원작이훨났딘...내인생최악의영화원작보고울었느데영화로는...참..	0
4974022	뻑버스	0
8022797	정말최고의연기였습니다	1
1105857	영환가?	0
5312354	별로	0
7831704	쩜	1
7782209	추천	1
1084727	별로다..;;;	0
5842165	최악.,..	0
7418245	-	1
1630580	죽음을두려워말고,죽은거같은삶을두려워하라,순리대로살아라...캬~~	1
5509937	잉히히히히	1
8063457	막말바이러스시작~ㅋ	0
7105077	진짜재밌게봤었던영화영화관가서봤는데하나도안지루하고판타지한게그래픽도이뻤던걸로기억한다추천^.^	1
2869689	재밌게봤었는데...	1
6752329	추억돋네	0
7505493	굳	1
9569717	타타이ㅣㅇ에ㅔㅔㅇ에	1
7631859	ㄴ	1
10071273	그냥지나갈려다가안되겟다	0
3420922	보면안다....	1
9066341	나만돈주고보기아깝다	0
3778656	뷁!	0
7382947	ㅋㅋ	0
9295330	ㅋㅋㅋㅋ....ㅋㅋㅋㅋ...ㅋㅋㅋㅋ...	0
1225273	뭐냐?	0
6829973	ㅋ	0
195461	웃긴데	1
7074469	.	0
5991068	재밋음	1
7322800	좀......	0
4637092	이게왜???	1
8101173	점수가디게낮네요?좀더낮춰볼까요?	0
7366496	차태현이좀....	0
161708	뭐냐	0
6943814	ㅋ재미	1
8918864	역시드래곤볼입니닿ㅎ	1
184016	불쌍하다..	1
7877475	재미있게봤어요	1
10062142	아이랑잼겝봣어요좋아요	1
10004761	댓글도의미없음...	0
4925062	.................................	0
7557078	그걸왜그렇게알리는이야기스토리로나오나요??말도안되는전개를도대체어떻게보라는건지.....	0
6726820	오유쵝오	0
7177441	두번봐라	1
7594030	ㅋ	0
5715035	그냥.	0
9049496	안타까운영화안타까운영화	0
6889800	좋았다!	1
7053121	수면제	0
15565	ㅡㅡ	0
7504057	굿	1
7445099	흥미진진	1
3552450	중간만보다끊긴기분..영화보고분석하기좋아하는사람만볼것	0
8465416	평점1도아깝지만이영화가쓰레기라고글을남기고싶기에제일적은평점을줘서라도보지말라고말리고싶다	0
4885625	야동	0
6995801	괜찮다~	1
3931197	재밌는데?	1
8331224	이건진짜개노답영화다ㅋ	0
1134824	실망...	0
3606396	자연의힘은대단하다여기서말하는것전부다모순이다인류는사라져야한다공룡>인간>?	0
3217276	헤타리아...심각하거든요^^?	0
2571538	애들너무귀여워요~정말순수한..	1
6586397	김은미	1
1971783	유치하다..	0
2825305	유쾌한대여	1
3480898	파이팅!!..힘내세요~	1
7576683	.	0
24956	........................................	0
6822474	하하하하	0
2263106	너무지루해	0
7128271	재밋음	1
38108	약간브레이브하트아류작,부담없이시간보네기용!	0
5175422	연기잘한다...	1
8522472	가나다라마바사아자차	0
2181366	별루..	0
10123488	재밋던데?이뤄져서다행ㅠㅜ	1
6742052	이정도의평점은아닌데..??나름재밌는뎅쓰레기같은영화가얼마나많은데...ㅡㅡㅋ	1
1226007	귓가에대무이해경님과울먹이던인희의목소리가계속해서울린다	1
55905	고아라~귀엽지~	1
4863822	재밋내요	1
7769328	볼만했어요	1
6523573	라틴춤이되게매력있게느껴지네요	1
9441038	굿굿ㅇㄴ더동ㄴ몸ㄴ엄ㅂㅇ	1
6698618	눈물만	1
2593536	용두사미	0
7874152	아.......	0
8718971	짱s(￣∇￣)/`^^	1
7921095	최고임	1
7516557	좋은영화..ㅎ	1
4124662	재밌는데	1
6666304	똥덩어리vs시라소니	1
10132139	너무감동적이다..쉽게여운이가시지않는영화	1
3945622	감동!!~	1
6843246	재밌어요~~~	1
5093341	훈훈하네영...	0
158316	쓰레기.....	0
5925832	넘좋아요~	1
6758205	티비에서해주길레봤는데짱웃기네여ㅋㅋㅋㄱ시간이금방갓슴돠오랜만에기분좋게봣습니당굳!	1
7487670	배우가아깝다ㅜ에휴	0
1266788	乃	1
5088256	재미없어	0
2863987	글쎄~~	0
195707	........	0
1936138	괜찮구먼	1
663288	속상해짐..	1
8172567	졸작임....,,,,	0
5458080	이다해너무이쁘면서카리스마눈빛연기도인상적이고내용전개도긴장감있고첫방대박.....	1
5441466	재미있당!	1
4634510	뭐..야......	0
3224321	보는내내역겹다가도.................엄마만나는장면에선짠하더군..그거빼곤...;	0
7103368	최고입니다	1
6395390	난유지태씨의사랑연기가덤덤하면서깔려있는슬픔이참좋던데	1
3833544	bomb	0
4310561	쭝국새끼들은개뻥이쩔어요	0
9995034	개꿀잼....ㅎㅎ....	1
7784398	ㅋㅋㅋ	1
530149	지루해~~	0
485093	재밌네요	1
3992794	마음아픈영화	1
7587518	반달리즘	0
5987414	지상파에서나오는드라마와차원이틀리다.1편퀄리티장난이아니내요진짜소름돋습니다.	1
1214705	페넬로페의매력충분!영화의매력은'척'하는것같아서별로	0
6710700	별로에요	0
7030180	재미.신기.판타지.감동전혀없다.어떻게이런영화가있을수있는거지?비추천7살짜리순수터지는아이도재미없다고잠든영화	0
6496230	감동	1
6596640	잘봤습니당~~^^	1
7513858	헐	0
3532913	와..진짜	1
9594652	관세음보살~~관세음보살~~	1
8821382	대박재밌습니다....	1
7901440	졸작....	0
1468290	어이없다^^	0
2904110	오오~나쁘지않아	1
3893251	굿	1
6982911	어린아이의성장과정이이쁘게그려진영화같다그래서더순수하게봐지는영화.	1
193638	40wkvud	1
9509016	유치....엉성...	0
1712126	침울하군..	1
1242106	8.88이라니!	0
10175879	2.22가자아아!!	0
5270359	시간낭비	0
6800320	굿	1
10197287	최고..눈물없인볼수없는영화	1
5204374	으윽....	0
318622	할말없음....(>_신고	0
788900	재미있어요~!	1
6191817	지루하다	0
7009111	당황해하다.	0
1279791	최고	1
2491483	강추합니다!!!	1
8005270	재미있었는데	1
6132591	흥미진진했다	1
7691870	별1개도아까워	0
6978702	수면제	1
733002	^^	1
5602698	쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기	0
5974415	아름다운영화넼ㅋㅋ	1
9962532	뭐라는거야.열자채우긔	0
6904315	막장이긴한데...넘재밌음ㅡㅜ	1
1427879	good	0
9727869	정말하이틴액션물같아..유치해요~진짜재밌는액션물기대ㄴㄴ비추.하이틴영화좋아하시면보세요한번~	0
851807	good	1
900281	최강조합..굿..굿..!!	0
2067708	Bad	0
7712987	감동ㅠㅠㅠㅠㅠㅠ	1
6372294	쓰레기	0
1427898	ok	0
7497260	ㅠㅠ	0
3691082	이정도로잔인할줄몰랐다...요즘영화에비교해도전혀손색없을정도이다.	1
4126501	굿	1
2205257	good	0
258036	아버지이전에아버지와같은연기..대단해.	1
4931905	강지환홀릭	1
7005431	ㅋㅋㅋ..혼합장르에로틱무비다..쎄다..	1
9527500	재미가잇어서다시보고싶다	1
6677690	민주주의를열망하는또다른사람들의이야기나라의독립을위해소수민족의뜻을모으고외세를물리친아웅산장군과조국을버릴수없었던그의딸아웅산수치이들의이야기자체를알게된것만으로도이영화는만점짜리영화이다	1
6242282	이영화를볼때마다눈물만나오네요꺼거를볼수없다는게..언제나당신곁엔우리가있을게요!	1
2949611	망할듯	0
4774733	스토리도,캐릭터도최악이지만..요즘그래픽이얼마나좋아졌는데..영상이90년대수준이야	0
6806813	자랑질ㅋㅋ	0
6965278	Good	1
1130934	1점짜리영화	0
2876917	닌자거북짱짱짱최고닌자거북중에서불루가제일로멌져요★닌자거북★♥사랑해♥	1
7251083	완벽	1
6746707	개막장	0
8093216	後部よし、信?よし！	1
7478538	정말재밋엇어요!!!태어나서이렇게좋아하는드라마처음봐요진짜대박너무아쉽드아...ㅜㅜ2...나오나??ㅎㅎ나올리..없을려나근데나왓슴좋겟네요진짜돈으로세상다가질라고OO하는놈이랑그거막겟다고목숨까지걸고덤벼드는놈은사랑함요♥♥진짜이거만든분들존경합니다!!!	1
9419946	Free~~dom~~~~!!!	1
5214236	멍...	1
2930006	석양지가액션이아닌드라마로봐야재밋다작품성인정기존의느와르완틀린장르의영화	1
2093722	지루하다....	0
7119649	쀍	0
7286801	하슬퍼	1
7458449	멋진영화다!	1
6908918	너무재밌었다......	1
4045648	얄팍하다	0
3440260	제미있어요^^	1
1143994	죽여버릴테다	0
8180078	영화는진짜자기맘대론데정우성이연기를잘해서그나마사점줌	0
6993401	도데체뭘까	0
7754087	호감	1
7295879	.....	0
6583865	잼따	1
6540646	기대하지	1
9965635	내가겁이많나서검사가된사람이야	1
6272653	OOO년들아이딴걸영화라고만들었냐?!	0
5478977	첨엔좀먼가나올거같은대갑자기개삼류막장OOO영화댐	0
2274141	괜찮군요.....	1
4205940	좀잼	1
2792059	너무잼있어	1
7980502	온국민이봐야하는진정한영화천안함프로젝트같은이상한영화완비교안됨	1
7939755	아주재밋게본영화.	1
1428066	good	0
9306239	....ㅋㅋ....	0
10246877	나루토나루토나수토나루도타루놑	1
4789021	오스트레일리아였구나..ㅋㅋ조금은..프랑스?>??식같은코미디영화	1
7324304	ㅋㅋㅋㅋㅋㅋ	1
242782	//	0
56473	정이건이~출연한영화중~5위안에는들어갈영화라고본다..	1
7896313	굿	1
5711872	적수가없어	0
4420127	킹왕짱!!잼나는거에여	1
4778111	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;	1
7023993	재미없다....................................................	0
5751101	일점도아깝	0
971348	왜봤지??	0
7360319	굳	1
10104260	입덕이요;;;;ㅜㅠㅠ	1
463954	테러범영화에는흥미없다	0
5487476	재밌당ㅋㅋㅋㅋㅋㅋ	1
5240982	맛없다.	0
5250383	나쁘지않은데?	1
7326839	good	1
2577979	보면아십니다	1
6156516	휴.......돈만날렷네	0
6731443	굿	0
4972708	b급에로액션영화지만..이광수란배우~멋찌더라!!	1
7645539	영화보러갔다가우주를보고왔다	0
7963544	ㅋㅋ	1
9095598	1회부터한회도안빠지고본방사수한드라마♥	1
8242464	내비디오어디갓냐ㅡㅡ	0
5070788	아담아담아담	1
9306213	설명할순없지만묘하게공감되고슬퍼지던영화..	1
298579	이거싸구려구만	0
5207006	이거짱임!!!추억의영화ㅜㅜㅜㅜㅜㅜㅜ대박감동	1
6626122	진짜재밌게봄ㅋㅋ	1
7614654	재미로보는거지경차그런거나와서설명하고그럼재미없잖아요	1
8517243	아니왜썸띵만미워하냐고요ㅠㅠㅠ동영상보니깐김아현눈밑에다크써클내려와잇고피곤한표정딱보이드만얼마나열심히햇겟냐고여그리고썸띵노래조은데왜그래요가사가뻔하다고요?요즘히트치는가요가사중에제대로된가사가몇이나잇다고요!!솔직히요즘가요들가사보다썸띵가사가훨씬좋아요제발심사제대로하세요	0
8070063	존나야함드럽다진짜ㅡㅡ	0
5269574	뭐다	0
6735779	그냥보면됩니다	1
8714399	으리으리으리으리으리	1
2390336	정말꼭보삼...최고..	1
9783217	다시보니훌륭한영화다	1
5967989	쓰레기	0
8258707	너무합니다.정말...	0
7981407	.................	1
4396721	완전짱이에여999999999999999999999999999999999999999999999999999999점이에요.ㅋㅋ	1
2016281	타란티노의스타일은내스타일	1
10043574	색삼과상상력이넘쳐나는영화	1
6002195	재밋어요.	1
5352705	지루해......................................................	0
5955300	이영화비디오대여점에서빌려보고카세트테이프샀던기억이.음악이무척좋았음	1
3504170	짱	1
7873069	나는정말재밋게본영화다다른사람과다를수잇지만노래도너무좋고보는내내기분이좋아지는거같앗다	1
7437310	토미리존스	1
7463520	재미있어요~~	1
6040539	와..진심.재미없음	0
6554103	재미없어..	0
7275789	치킨먹고싶다	1
5056411	ㅋㅋㅋㅋ만화같음ㅋㅋㅋㅋ	0
10127033	너무참신한소재인거같음	1
7492648	0.01내려지네	0
6644845	효민ㄷㄷ	0
7966930	짜증난다	0
7842521	감동적이다	1
9870668	구우웃구우웃구우웃굿	1
241528	좋다^^	1
8000161	구려	0
1709144	장난해?	0
7418417	최고다!그저....이말하나일뿐	1
9487611	존나잘만든영화아직도생각난다	1
6949565	평점을못보고다운받았다...ㅜㅠ	0
6935193	ㄱㄱ	1
7233775	실은데여	0
5521774	별점과대포장ㅡㅡ결국은다시원점인거아녀	0
8993219	Goodgoodgood	1
5177467	재미있어요	1
6724279	재밌어요	1
7428984	무서웜	1
6916227	OOO	0
7556319	10점	1
3239496	늑대랑싸운다	1
9243804	최고!최고!최고!최고!최고!최고!최고!최고!최고!최고!최고!최고!최고!	0
6972652	111	0
10002564	재미있어요굿굿굿귯귯	1
5211460	돈아까워	0
9060009	허니잼ㅋㅎㅋㅎ겁나매력터진당	1
4268409	너무지루...	0
6137319	억지감동?	0
146063	조라잼ㄴㅏ다	1
5292690	대박.ㄷㄷㄷㄷㄷㄷㄷㄷㄷ	1
10136677	진정한명작..하ㅠㅠ	1
5460859	재미있어요	1
3877433	거지영화네	0
2829824	별로네요	0
1148763	재밌다!ㅋㅋㅋ정준호	1
44373	보다가우뢰매를보는듯한느낌에확인해보니역시오리지날2가아니군	0
4743053	졸립다....	0
7956194	쩌....쩐다....	0
7084706	왜?난재밌게봤는데.	1
6560395	재미읎당	0
7041864	1점	0
9432486	재밌다1234567	1
6888749	굳	1
7608352	ㅋㅋㅋㅋㅋㅋ	0
6764839	존나좋군요	1
10045081	노래정말조아요ㅠㅠ!!!!	1
7043830	재미있어요..	1
7038050	얼마안돼는기억에남는영화중하나.내가아는케빈코스트너출연작중최고다...	1
7397141	윤제문짱	1
2070019	지루함.마지막조금볼만함.전체적비추	0
8830686	돕겠습니다.!?,-	0
3693162	최고다!!!!!!!!!!!!!	1
6393600	잼있다	1
140595	재미있어요.~~~	1
7023995	ㅋㅋ	0
6109563	별로다	0
8314159	진짜재미있는거같아요ㅋ	1
3841941	ㄷㄷㄷㄷㄷ;;;;;;유치함	0
9853621	이게뭐가재미있느냐ㅡㅡ	0
7764683	싫다...	0
9756412	김정석배우님...응원합니다!!	1
10232644	너무재미있게본만화기생수영화파트1보고나니빨리보고싶어요파트2기대이상의걸작입니다대박재미있어요	1
7258412	남자가...무서워지는....	0
9455038	애들이좋아하네요....^^	1
5653933	별루	0
1766448	ㄱH쓰레기영화	0
7878258	처음에상어나왔을때는진심깜짝놀랐는데그후에는무슨잔인하기만하고갑자기적응안되게생존자들끼리서로사연나눔이나하고..같이보러간엄마는상어귀엽다고만하고.이영화는도대체무슨말을하고싶은건지알수도없고토나올것같은장면만줄줄이나오고진짜로컴퓨터그래픽은똥이다.제발보지마세요돈날려요ㅠㅠㅠ	0
7171131	재미있어요	1
7865340	ㅋ	1
1838818	그리운,,,,,,,,,,,,	1
5124782	잔혹한대신저속하다,풋풋하다못해설익었다,간단명료하게깊이가없다...	0
7060825	좋네야	0
6677704	굿	0
3031671	진짜별로다	0
1587267	뭐야..	0
9968140	재밌다랄라랄라랄라랄라	1
2073848	good	0
5962222	뭐냐...--ㅋ	0
9833840	난잡하다....;;	0
7396132	ㅉㅉㅉ	0
8395767	아놀들아져씨와프레데터의사냥놀이?ㅋ	1
5013218	재밌음~~	1
7277791	재미지네~	1
